date,day_of_week,location,giai_tam,giai_bay,giai_sau_1,giai_sau_2,giai_sau_3,giai_nam,giai_tu_1,giai_tu_2,giai_tu_3,giai_tu_4,giai_tu_5,giai_tu_6,giai_tu_7,giai_ba_1,giai_ba_2,giai_nhi,giai_nhat,giai_dac_biet
2020-03-19,Thu nam,Quảng Bình,24,161,8869,6160,3401,4450,44230,17244,28157,23433,77727,61251,51618,36857,06257,67810,71496,444134
2020-03-20,Thu sau,Gia Lai,24,365,7058,3651,2227,5830,29505,09428,35450,28155,64350,04971,98753,70296,55741,78187,14858,886252
2020-03-20,Thu sau,Ninh Thuận,12,101,9399,0224,4714,0270,41502,37488,07007,34236,32858,96228,45113,13758,65507,51350,24320,449424
2020-03-21,Thu bay,Đắk Nông,79,305,9801,7581,0357,5063,36344,38652,60486,88310,95085,90102,47150,82635,19955,34663,26040,275232
2020-03-21,Thu bay,Đà Nẵng,84,313,2850,2470,9199,0441,66936,78267,07754,52818,65136,68870,63219,79217,30416,30857,13850,148691
2020-03-21,Thu bay,Quảng Ngãi,01,147,8226,6303,7277,8463,31051,28315,60293,51588,85160,74467,93808,62335,15104,08384,64728,849273
2020-03-22,Chu nhat,Kon Tum,54,435,1432,0964,3494,1604,56545,67394,34939,26718,77745,73769,45285,69728,71154,15226,38074,561978
2020-03-22,Chu nhat,Khánh Hòa,30,674,1632,0505,6074,2346,50208,75099,90196,23962,00420,36249,24823,77633,83456,11168,74934,724248
2020-03-23,Thu hai,Thừa T. Huế,11,759,9608,1123,0723,1922,90634,23117,58143,29719,20247,34011,26904,16402,30197,60108,03770,524007
2020-03-23,Thu hai,Phú Yên,86,388,8114,1104,6670,6360,16376,69355,61345,27544,59181,96175,68610,67783,60202,96133,85085,804688
2020-03-25,Thu tu,Đà Nẵng,44,122,7255,4267,9294,0352,88110,61364,69024,26216,29019,15954,72173,91362,91899,25600,56266,665791
2020-03-25,Thu tu,Khánh Hòa,12,498,3657,1962,3199,2711,43372,65453,23596,82719,55772,27912,53996,14722,16989,20953,53271,856476
2020-03-26,Thu nam,Bình Định,82,265,5834,9824,8405,7654,46792,24895,89409,58882,23511,78060,72020,65572,95160,95247,08844,127054
2020-03-26,Thu nam,Quảng Trị,71,218,6769,9819,1727,0985,73674,00522,41408,39708,18024,84223,32637,11401,84112,83838,38739,657895
2020-03-26,Thu nam,Quảng Bình,02,360,8109,4009,7206,9414,06125,73240,92264,35422,11734,98579,88796,00910,03514,78891,29674,814414
2020-03-27,Thu sau,Gia Lai,58,307,2300,5632,3081,0897,23022,51435,71017,76635,89524,17354,79278,17422,64724,03085,77560,871615
2020-03-27,Thu sau,Ninh Thuận,59,110,9217,4090,0463,0972,40495,40941,48679,65020,64366,06460,04357,10771,22597,23976,52995,170587
2020-03-28,Thu bay,Quảng Ngãi,41,673,6051,9543,4782,1802,58740,55660,13794,93534,04966,89897,92496,97625,74466,34310,53425,419926
2020-03-28,Thu bay,Đắk Nông,54,745,3766,1208,7310,6289,31994,27086,17939,47808,28703,39386,16920,39738,18148,27033,29177,589811
2020-03-28,Thu bay,Đà Nẵng,11,415,6174,0736,3729,0379,79153,55583,96434,27086,39781,33064,22808,27364,06103,46220,29935,926228
2020-03-29,Chu nhat,Khánh Hòa,12,148,7333,3704,5382,1331,66893,81863,70253,02359,13759,31973,09708,53371,83935,12641,46260,048372
2020-03-29,Chu nhat,Kon Tum,50,180,6385,6306,5785,1789,45595,00515,17867,28206,79020,82790,70781,16974,52344,22266,04591,192597
2020-03-30,Thu hai,Thừa T. Huế,17,924,6016,2671,5692,4842,55403,24975,24225,24048,15461,79113,99176,60537,64001,46230,57756,381455
2020-03-30,Thu hai,Phú Yên,87,591,2439,2344,6587,2059,05170,19426,91063,69375,54970,80431,67077,91511,21897,90444,59328,715990
2020-03-31,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-03-31,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-01,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-01,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-02,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-02,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-04,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-04,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-05,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-05,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-06,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-06,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-07,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-07,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-08,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-08,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-09,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-09,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-10,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-10,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-11,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-11,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-12,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-12,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-13,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-13,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-14,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-14,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-15,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-15,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-16,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-16,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-17,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-17,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-18,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-18,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-20,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-20,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-21,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-21,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-22,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-22,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-23,Thu ba,Đắk Lắk,33,189,1303,0591,0417,9337,15578,82549,52057,54422,19344,04354,15773,90896,00798,05847,86205,416743
2020-04-23,Thu ba,Quảng Nam,53,263,5209,0142,4748,8527,44737,77757,92339,31472,72685,62628,19659,10892,53592,71713,68792,793553
2020-04-24,Thu sau,Gia Lai,16,013,6419,6660,9392,6110,51226,56638,64406,65295,55505,75225,88661,67083,04475,81200,28762,544277
2020-04-24,Thu sau,Ninh Thuận,47,260,4153,1612,3375,1574,34428,89255,00941,54044,55448,63328,34616,67017,74514,90522,83134,930866
2020-04-25,Thu bay,Đắk Nông,66,740,0333,3105,1684,8686,50331,75680,38904,01247,87354,64003,45273,97314,75787,83661,85561,453921
2020-04-25,Thu bay,Đà Nẵng,98,216,0810,0840,5368,7485,80727,59879,87423,99828,83344,48343,03519,13426,24783,18328,36078,918486
2020-04-25,Thu bay,Quảng Ngãi,63,740,2234,2093,9493,4563,98326,44520,93865,58207,57062,88098,59141,62231,50461,76705,79300,646135
2020-04-27,Thu hai,Thừa T. Huế,28,249,1027,7974,7589,1393,54254,33814,97273,69323,82808,55474,49618,33357,43735,82598,48337,373307
2020-04-27,Thu hai,Phú Yên,10,252,5732,0574,8567,6200,25781,59005,93300,34056,03189,92910,63009,05611,57285,59538,96940,429188
2020-04-28,Thu ba,Đắk Lắk,37,167,8200,4362,1753,6248,50528,14636,71881,49640,63466,17730,10016,98705,19524,41474,93486,113026
2020-04-28,Thu ba,Quảng Nam,35,545,5597,3381,5418,1859,95347,34860,23237,27787,26049,14881,10128,48028,90643,71332,83339,478728
2020-04-29,Thu tu,Đà Nẵng,89,468,1886,2370,1611,7123,01833,70450,49684,66407,91468,91370,34727,92465,41484,32341,11136,933125
2020-04-29,Thu tu,Khánh Hòa,38,616,6497,4745,4427,2328,58416,29579,06044,38372,26129,66993,33551,72167,15052,28359,16443,651785
2020-04-30,Thu nam,Quảng Bình,01,339,1823,2173,4729,4543,90547,19237,86079,89030,45138,10165,88698,67536,09305,29682,18867,048749
2020-04-30,Thu nam,Quảng Trị,08,739,8103,8474,3243,5171,12368,65722,25520,92341,78933,91120,82840,07471,12915,85060,99938,075242
2020-04-30,Thu nam,Bình Định,34,618,5435,2887,9728,3855,95995,58847,01347,52625,91126,07523,42771,20099,74964,12432,81655,800717
2020-05-01,Thu sau,Gia Lai,88,420,6450,4230,5023,1686,21119,18504,93995,38401,86993,77388,01263,14279,67608,71788,75339,051830
2020-05-01,Thu sau,Ninh Thuận,16,634,4186,9015,1951,6963,52499,94518,33482,88918,79756,50403,47095,55970,00713,42613,28937,297238
2020-05-03,Chu nhat,Kon Tum,42,167,8899,8054,1018,5241,41993,13747,57764,78279,44837,89376,22829,14130,27605,51725,94894,191411
2020-05-03,Chu nhat,Khánh Hòa,18,766,2527,9740,4320,9387,14752,54378,96260,09850,43853,15182,72653,85540,94753,67313,00874,518683
2020-05-04,Thu hai,Thừa T. Huế,17,809,0331,8686,2980,1955,00664,01100,32781,98902,25556,03671,87588,34456,56496,83146,14610,550668
2020-05-04,Thu hai,Phú Yên,63,330,9152,7845,1018,7141,47035,10145,14664,62145,17779,59699,42599,75080,08017,67610,23552,477213
2020-05-05,Thu ba,Đắk Lắk,04,472,5648,3392,3521,7243,32921,96239,28835,24476,01725,59758,00872,83822,91754,56359,70253,677181
2020-05-05,Thu ba,Quảng Nam,63,632,3849,3518,6424,0570,76073,22927,66375,69001,32458,42691,64483,63925,49369,47621,29635,995803
2020-05-06,Thu tu,Đà Nẵng,02,348,8532,7791,4714,9268,22107,65982,94626,73497,55827,01016,50109,92212,86984,84776,51107,482928
2020-05-06,Thu tu,Khánh Hòa,63,559,0978,0331,9103,9232,41195,69796,05697,56120,76504,95609,10660,48425,42363,80961,99374,205099
2020-05-07,Thu nam,Quảng Trị,78,797,9164,2651,0664,9343,50423,37388,29529,81472,49254,31019,43754,95359,82909,97696,90515,904407
2020-05-07,Thu nam,Quảng Bình,55,643,7242,9850,4578,8272,09086,10924,55832,50039,84227,31151,19646,54486,79104,47164,30227,995470
2020-05-07,Thu nam,Bình Định,60,682,5785,2560,2956,1127,06171,07597,62215,92216,88845,82907,39626,02369,16604,11578,71634,323436
2020-05-08,Thu sau,Gia Lai,48,734,6632,5971,3432,4919,48825,58354,37681,99615,43080,25020,83366,95027,60769,98565,76049,013110
2020-05-08,Thu sau,Ninh Thuận,98,134,5589,5993,7533,4785,18931,88277,16495,81451,14721,05982,91124,16974,50224,54747,27621,414494
2020-05-09,Thu bay,Đà Nẵng,65,751,1410,5362,5403,6346,83095,06097,53629,02973,12981,59709,48809,79437,88581,82188,55104,188923
2020-05-09,Thu bay,Quảng Ngãi,04,574,0035,6126,5956,2867,55738,91013,13294,29604,59257,56154,88056,45665,78893,65073,14620,596320
2020-05-09,Thu bay,Đắk Nông,31,148,9009,8219,5112,3669,12573,60307,18245,63922,48846,80001,51438,99282,50993,21992,23985,289293
2020-05-10,Chu nhat,Kon Tum,78,398,2593,9032,0216,2358,92694,36591,84594,81848,91977,84412,72006,36999,77165,43041,35571,985588
2020-05-10,Chu nhat,Khánh Hòa,50,303,3409,5294,1646,9651,16884,62870,16858,24948,54218,91950,35047,55219,21126,78404,33639,076507
2020-05-11,Thu hai,Thừa T. Huế,75,220,3971,2623,2784,1579,15203,76005,95047,43729,21198,84835,30650,85909,41756,10094,09641,481192
2020-05-11,Thu hai,Phú Yên,65,359,5025,9707,3995,5422,60939,62468,33562,23894,68090,05758,18101,94718,04752,74529,08659,793798
2020-05-12,Thu ba,Đắk Lắk,07,960,0117,9077,9878,6757,17324,46462,62777,99880,83355,32711,99158,75858,36045,80639,52373,985683
2020-05-12,Thu ba,Quảng Nam,92,502,4694,3932,1713,3686,58708,53124,35993,10702,46742,26892,03673,84435,85647,68686,85410,877364
2020-05-13,Thu tu,Đà Nẵng,50,594,2737,1255,2962,7616,07466,85517,39068,30288,89892,91322,33903,21041,11317,22392,89668,389652
2020-05-13,Thu tu,Khánh Hòa,30,729,9892,2782,4585,5615,52386,99944,95444,88733,92811,59835,58787,33841,91954,15031,77980,328093
2020-05-14,Thu nam,Quảng Bình,51,289,4822,5584,6544,4376,30169,83006,66617,58869,59457,65198,45556,16208,58707,54275,50509,770573
2020-05-14,Thu nam,Quảng Trị,49,708,3608,8278,4253,8356,89093,74942,76366,57002,77578,62525,42725,61325,31658,56109,11303,299241
2020-05-14,Thu nam,Bình Định,53,104,5427,4149,4787,2912,55975,98697,85379,95927,17079,11118,97364,19226,93816,90069,47367,338253
2020-05-15,Thu sau,Ninh Thuận,56,124,4951,2716,2760,6256,27554,31686,44919,61922,21048,38390,53015,31110,77701,51611,05759,395753
2020-05-15,Thu sau,Gia Lai,36,021,5908,3841,6414,3910,03155,22766,27609,60355,36935,10426,45451,23771,03293,07582,86351,454513
2020-05-16,Thu bay,Đắk Nông,70,096,8100,3114,4003,9724,65548,02187,60140,91187,66385,31839,37090,82634,47876,08693,46476,886948
2020-05-16,Thu bay,Đà Nẵng,98,376,8858,7159,7574,8666,07877,10339,31000,67372,57856,32650,51453,17897,89762,58435,03703,929214
2020-05-16,Thu bay,Quảng Ngãi,07,346,7919,1991,3060,9291,16230,86491,04704,08269,26194,67458,87595,32103,51804,15444,28305,173600
2020-05-18,Thu hai,Phú Yên,44,372,0663,7825,0578,4978,54024,79469,09832,00953,97760,74355,74080,57945,22565,75624,70729,747637
2020-05-18,Thu hai,Thừa T. Huế,38,029,3838,7667,3565,7711,26582,39089,97587,01250,79080,98404,37191,50217,89902,98704,99576,059261
2020-05-19,Thu ba,Quảng Nam,12,506,7069,4882,6741,7514,56186,89134,44531,74501,46290,98733,83394,27425,00157,21566,80174,706558
2020-05-19,Thu ba,Đắk Lắk,95,813,5288,2372,4304,4863,97965,16628,33505,57920,25372,13578,85768,71594,92634,03005,69775,286733
2020-05-20,Thu tu,Đà Nẵng,82,861,8422,0090,9952,0993,76044,62217,61559,83493,34010,28562,83423,04184,69967,69340,85027,313247
2020-05-20,Thu tu,Khánh Hòa,99,660,0073,9645,3232,1964,23960,49902,10252,27168,15164,70257,19477,04894,80513,29858,04224,123831
2020-05-21,Thu nam,Bình Định,40,162,5671,8328,6025,9876,34816,95534,74598,74434,06697,44261,18316,93770,92639,85389,63446,465219
2020-05-21,Thu nam,Quảng Trị,32,426,3105,0602,7698,0196,34270,53006,30756,11908,43606,95905,25130,99616,54026,13386,19019,355050
2020-05-21,Thu nam,Quảng Bình,56,594,6820,7747,7892,0981,81952,53347,82320,03744,12901,64056,70309,13784,35845,89131,34478,489719
2020-05-22,Thu sau,Ninh Thuận,11,332,8871,4781,0403,3289,90227,16260,18248,01523,82561,71678,28384,83071,48855,01699,46806,542977
2020-05-22,Thu sau,Gia Lai,34,781,4802,6704,3728,4136,99501,28678,85801,38139,07764,41261,17800,24760,04564,99617,22406,567574
2020-05-23,Thu bay,Đà Nẵng,10,476,2819,3560,6314,2045,84796,44928,29360,48773,21981,40074,53136,50577,29953,74924,30856,073189
2020-05-23,Thu bay,Quảng Ngãi,17,200,3757,9523,6006,1943,78817,88179,12228,28597,06571,99542,29076,31666,86819,37378,78262,949361
2020-05-23,Thu bay,Đắk Nông,14,794,8615,4996,4185,7389,14061,47514,64853,77915,22102,23407,21597,96919,61857,60415,59979,963846
2020-05-24,Chu nhat,Kon Tum,65,668,5870,7027,0349,4670,61842,85106,44537,61521,45884,79211,11495,47363,70629,68666,15370,151901
2020-05-24,Chu nhat,Khánh Hòa,23,726,6516,1989,7069,4560,22499,04256,79419,52012,97968,18350,33529,74600,87555,50976,64024,003722
2020-05-26,Thu ba,Đắk Lắk,21,692,3309,2811,6583,1022,62892,59426,63898,11755,83512,68429,65118,94847,92190,32489,34897,175222
2020-05-26,Thu ba,Quảng Nam,97,840,3901,8073,0187,8348,62670,74397,72100,63849,49174,37834,99556,68638,94844,66498,58529,011269
2020-05-27,Thu tu,Đà Nẵng,88,012,1880,8372,3986,1709,18464,07908,43169,35838,25468,91128,91114,85545,28008,56342,38771,120134
2020-05-27,Thu tu,Khánh Hòa,79,333,8430,1999,7809,9694,76171,28354,50621,13257,42624,72868,99270,89798,49254,84315,28377,757705
2020-05-28,Thu nam,Quảng Bình,60,746,5029,5132,6829,8303,51605,95590,17956,53683,22360,77732,96690,15401,83131,62405,44560,494714
2020-05-28,Thu nam,Quảng Trị,99,214,7230,0028,5039,1558,29922,37683,87665,85330,41384,11929,76061,93099,18870,40914,74296,149290
2020-05-28,Thu nam,Bình Định,84,373,3840,2676,3923,5169,03916,79920,79222,17685,10794,17630,36041,01712,67175,68092,96456,557450
2020-05-29,Thu sau,Ninh Thuận,82,249,0016,1060,6990,8373,04367,98456,05146,27346,26041,47753,59636,32275,54815,60539,82329,745084
2020-05-29,Thu sau,Gia Lai,84,564,7922,9677,9557,1399,09931,37845,78119,07949,73500,06922,66554,92722,22614,57377,29281,479476
2020-05-30,Thu bay,Đà Nẵng,35,367,7286,0573,8601,7328,39994,15707,44293,22205,50253,88295,38682,27946,84462,77442,48004,153980
2020-05-30,Thu bay,Quảng Ngãi,92,109,5514,6937,9600,9331,51247,76451,19375,89341,81042,73234,48873,79324,47919,66939,79758,555577
2020-05-30,Thu bay,Đắk Nông,19,329,4847,6485,9483,1923,71999,78607,38551,29531,23826,24220,29809,36714,20396,23103,79887,539676
2020-05-31,Chu nhat,Kon Tum,68,853,0795,4763,4842,2787,27030,88830,82731,19700,23588,69457,89295,61461,25841,65940,18874,140266
2020-05-31,Chu nhat,Khánh Hòa,02,420,0817,4798,7512,4755,51735,83166,22826,00232,52611,92883,66674,94057,52482,17029,50311,111540
2020-06-01,Thu hai,Thừa T. Huế,21,110,5038,6667,6028,7787,23690,23216,39841,26782,04001,47795,19434,80662,97482,07783,13763,988336
2020-06-01,Thu hai,Phú Yên,78,657,9653,5498,5521,2900,10776,14160,65563,95592,86552,29148,96975,48509,33521,15569,97322,683553
2020-06-02,Thu ba,Đắk Lắk,24,327,1324,4546,0487,8341,23648,94165,48782,91310,41584,87500,13370,67850,96140,12941,92835,361790
2020-06-02,Thu ba,Quảng Nam,47,673,4780,5578,1239,2426,86052,42769,92488,60651,18361,44816,40494,35500,79468,71188,34194,409809
2020-06-03,Thu tu,Đà Nẵng,13,197,3558,2277,9306,4670,82990,40559,02799,98027,07522,90476,26410,52587,73160,53220,40970,283324
2020-06-03,Thu tu,Khánh Hòa,10,967,5580,2160,9203,6257,77317,65508,75785,34245,32060,14008,55288,45358,44554,56523,29744,862992
2020-06-04,Thu nam,Quảng Bình,23,386,3017,7259,6107,7151,80483,15143,03222,82581,71843,85842,73915,27557,63327,86562,15495,812205
2020-06-04,Thu nam,Bình Định,19,592,5792,9479,0635,1969,16446,40163,04788,30760,03096,58635,18009,99110,84503,14523,87987,132814
2020-06-04,Thu nam,Quảng Trị,56,907,5594,3133,0048,3016,28065,71974,74478,08043,76720,83907,05027,71992,05673,29918,66100,233741
2020-06-05,Thu sau,Gia Lai,93,309,7660,5960,0451,2187,90386,11955,15686,52657,67045,16555,16030,93342,40933,01479,26242,314076
